Route,Location,Latitude,Longitude,URL
Fire in the Hole (V0-1 2.0 3),High Chaparral Boulder,34.33923,-118.01736,https://www.mountainproject.com/route/113908472/fire-in-the-hole
"Turtle's Head (V4 2.0 3) 
 Turtle Neck (V3 2.0 2) 
 Turtle Shell (V0+ 1.0 2)",Turtle Rock,34.33949,-118.01688,https://www.mountainproject.com/route/112321970/turtles-head
Water Boulder (V0 PG13 2.0 2),Toprope Wall,33.62607,-117.42796,https://www.mountainproject.com/route/117068591/water-boulder
Orange coast (V0 X 2.0 2),orange coast college,33.6747,-117.91388,https://www.mountainproject.com/route/121172043/orange-coast
Freebird (V4- 2.0 2),Main Area,34.07672,-118.59151,https://www.mountainproject.com/route/114341773/freebird
Shin Splints (V2 2.0 2),Shin Splints,33.6432,-117.44293,https://www.mountainproject.com/route/107932548/shin-splints
Switchfoot (V4 2.0 2),Switchfoot,33.64292,-117.44294,https://www.mountainproject.com/route/108645588/switchfoot
Little 'Un (V1 2.0 2),Little 'Un Boulder,34.34488,-118.01441,https://www.mountainproject.com/route/112074841/little-un
"Hells Bells (V3- 2.0 2) 
 Ankle Biter (V2 1.8 5) 
 Road Kill (V0 1.6 7) 
 Brake Check (V-easy 1.0 2)",Roadside Boulder,34.20944,-118.1621,https://www.mountainproject.com/route/108567683/hells-bells
Queen Anne's Revenege (V1 2.0 2),Pirate Boulder,33.74141,-118.40674,https://www.mountainproject.com/route/122025703/queen-annes-revenege
Unnamed (5.8 V1 1.7 3),First Large Boulder,33.6448,-117.44224,https://www.mountainproject.com/route/107764280/unnamed
The Hotel (V1 1.7 3),Golf Boulder,34.34053,-118.01575,https://www.mountainproject.com/route/112908762/the-hotel
Ace's Traverse (V-easy 1.7 3),Ace Boulder,34.27109,-118.60265,https://www.mountainproject.com/route/106623817/aces-traverse
Pocket Problem (aka Reggae Route) (V0+ 1.5 6),Slanderland,34.27188,-118.60389,https://www.mountainproject.com/route/106286982/pocket-problem-aka-reggae-route
East Arete (V-easy 1.5 4),Boulder 2,34.27362,-118.6126,https://www.mountainproject.com/route/116133442/east-arete
Wingspan (AKA Eagle Rock Traverse) (V0 1.5 2),Eagle Rock,34.1432,-118.1835,https://www.mountainproject.com/route/119932447/wingspan-aka-eagle-rock-traverse
